Station,Target Variable,RF_max_depth,RF_n_estimators,RF_max_features,RF_min_samples_split,RF_min_samples_leaf,MAE,MSE,RMSE,R2
AIO,sea_median,30,100,sqrt,10,3,0.25809099434984584,0.1538190033271371,0.39219765849267524,0.4581429669036293
AIO,sea_mode,30,100,sqrt,10,3,0.24323187885586112,0.13716432419734348,0.3703570226110793,0.445668931483301
AIO,"(37.895835876464844, 15.333335876464844)",30,100,sqrt,10,5,0.2603130593435139,0.15589036319594032,0.3948295368838815,0.44747871517956994
AIO,"(37.9375, 15.375)",30,100,sqrt,10,5,0.25375822891518646,0.14806394583632854,0.38479078190144905,0.45003125702448643
AIO,"(37.895835876464844, 15.375)",30,100,sqrt,10,5,0.2595763194492907,0.15575394168755113,0.39465673906263293,0.46603755671736313
AIO,"(37.85416793823242, 15.333335876464844)",30,100,sqrt,10,5,0.25977283787631955,0.1565443807434024,0.3956568977578963,0.4588078128436147
AIO,"(37.97916793823242, 15.416667938232422)",30,100,sqrt,10,5,0.2435061738787829,0.1375796562249705,0.37091731723521687,0.4484939156576535
AIO,sea_mean,30,100,sqrt,10,5,0.25430358775258627,0.14927574283976122,0.38636219126586546,0.4571228926228149
AIO,sea_median,30,100,sqrt,10,5,0.26003328328905595,0.15552851341133173,0.39437103520838307,0.4521208887323127
AIO,sea_mode,30,100,sqrt,10,5,0.244734186883748,0.13834419832734118,0.3719464992809331,0.44090062973265154
AIO,"(37.895835876464844, 15.333335876464844)",30,100,log2,10,1,0.25818660955954575,0.1500146036750887,0.3873171874253565,0.46830413461666676
AIO,"(37.9375, 15.375)",30,100,log2,10,1,0.25198260302089853,0.14276982065481378,0.3778489389356728,0.4696957564053905
AIO,"(37.895835876464844, 15.375)",30,100,log2,10,1,0.2575269813640004,0.14981248151664253,0.38705617359324285,0.4864063291230659
AIO,"(37.85416793823242, 15.333335876464844)",30,100,log2,10,1,0.25750304195902596,0.15018291055591276,0.3875343991904625,0.4808001574295303
AIO,"(37.97916793823242, 15.416667938232422)",30,100,log2,10,1,0.24184869716479937,0.13302015980955742,0.36471928905605944,0.46677125464537117
AIO,sea_mean,30,100,log2,10,1,0.25243431148109324,0.14367267036877163,0.3790417791863736,0.47749981199102565
AIO,sea_median,30,100,log2,10,1,0.25800698190548926,0.1496702157489407,0.38687235071653897,0.4727578693502894
AIO,sea_mode,30,100,log2,10,1,0.24293504217340098,0.13364428497886854,0.3655739117864793,0.4598946939956474
AIO,"(37.895835876464844, 15.333335876464844)",30,100,log2,10,3,0.2567563539571461,0.14783484467008237,0.38449297089814577,0.47602984146187577
AIO,"(37.9375, 15.375)",30,100,log2,10,3,0.25065542151319875,0.14086747349087786,0.37532315874573724,0.4767618350009818
AIO,"(37.895835876464844, 15.375)",30,100,log2,10,3,0.25620779747645844,0.14762825495994464,0.3842242248478675,0.49389438969001365
AIO,"(37.85416793823242, 15.333335876464844)",30,100,log2,10,3,0.25607056229870445,0.14804171181889622,0.3847618897693692,0.48820253126191904
AIO,"(37.97916793823242, 15.416667938232422)",30,100,log2,10,3,0.24072835878654614,0.13147444357552474,0.3625940479041606,0.4729674607642598
AIO,sea_mean,30,100,log2,10,3,0.25106312807195147,0.1416991040479874,0.3764294144298336,0.4846771601325416
AIO,sea_median,30,100,log2,10,3,0.25658471138374317,0.14755211628333917,0.38412513102287277,0.48021928222781896
AIO,sea_mode,30,100,log2,10,3,0.24181920274940333,0.1320783990106646,0.36342591956362247,0.46622301039285396
AIO,"(37.895835876464844, 15.333335876464844)",30,100,log2,10,5,0.2607556426850807,0.15703736444376476,0.3962794019927919,0.4434134054955965
AIO,"(37.9375, 15.375)",30,100,log2,10,5,0.25431105608691523,0.1495199169474401,0.3866780533563291,0.444623197707522
AIO,"(37.895835876464844, 15.375)",30,100,log2,10,5,0.2599782606064289,0.156741935435047,0.3959064730906114,0.46265047354216393
AIO,"(37.85416793823242, 15.333335876464844)",30,100,log2,10,5,0.2599566443938171,0.15713315941957726,0.3964002515382366,0.45677233627143154
AIO,"(37.97916793823242, 15.416667938232422)",30,100,log2,10,5,0.24406596953459922,0.13913739744392772,0.3730112564573993,0.44224950581059763
AIO,sea_mean,30,100,log2,10,5,0.2547529652183897,0.15044567969700706,0.3878732778846811,0.452868136124585
AIO,sea_median,30,100,log2,10,5,0.26052023571602867,0.15673283504322252,0.3958949798156356,0.44787843407953976
AIO,sea_mode,30,100,log2,10,5,0.24535207181925844,0.13983051994411647,0.3739391928430563,0.4348938619028395
AIO,"(37.895835876464844, 15.333335876464844)",30,100,0.5,10,1,0.2615901615404618,0.16047827169833845,0.4005973935241447,0.4312178184287079
AIO,"(37.9375, 15.375)",30,100,0.5,10,1,0.2549997992769951,0.15202695327385665,0.3899063391044786,0.4353110615946738
AIO,"(37.895835876464844, 15.375)",30,100,0.5,10,1,0.26082592667010374,0.15992839541896647,0.39991048425737286,0.45172651271008957
AIO,"(37.85416793823242, 15.333335876464844)",30,100,0.5,10,1,0.26104271673415785,0.16099127659308668,0.40123718246579126,0.44343437510334816
AIO,"(37.97916793823242, 15.416667938232422)",30,100,0.5,10,1,0.24461037263260557,0.14100786596500783,0.3755101409616095,0.4347514875842715
AIO,sea_mean,30,100,0.5,10,1,0.2555268645326483,0.15331418196362992,0.39155354929259667,0.442436138377431
AIO,sea_median,30,100,0.5,10,1,0.26144023395663246,0.1600462818166251,0.40005784808777983,0.43620618033245073
AIO,sea_mode,30,100,0.5,10,1,0.2457522325893178,0.14171730842819508,0.37645359399027534,0.42726866138102226
AIO,"(37.895835876464844, 15.333335876464844)",30,100,0.5,10,3,0.2639077898297801,0.16502193365584578,0.40622891779862963,0.4151137444430939
AIO,"(37.9375, 15.375)",30,100,0.5,10,3,0.2573871583066078,0.15625416618355617,0.39528997733759474,0.41960950131876984
AIO,"(37.895835876464844, 15.375)",30,100,0.5,10,3,0.26302512309717746,0.16419896629987263,0.4052147162923289,0.43708595570669284
AIO,"(37.85416793823242, 15.333335876464844)",30,100,0.5,10,3,0.26291376007685974,0.16533755652204743,0.4066172112958912,0.4284087783391711
AIO,"(37.97916793823242, 15.416667938232422)",30,100,0.5,10,3,0.24694011837152807,0.14465478298039233,0.38033509301718704,0.4201323427320174
AIO,sea_mean,30,100,0.5,10,3,0.25779003812461077,0.1575286140432075,0.39689874532833624,0.42710934346035845
AIO,sea_median,30,100,0.5,10,3,0.2637042432986103,0.16458157861395517,0.4056865521729247,0.42022972479927945
AIO,sea_mode,30,100,0.5,10,3,0.24829840170692852,0.14549778601778,0.3814417203424135,0.41199037240900815
AIO,"(37.895835876464844, 15.333335876464844)",30,100,0.5,10,5,0.26324343815221646,0.16571517930518526,0.4070812932390596,0.41265667802143324
AIO,"(37.9375, 15.375)",30,100,0.5,10,5,0.256545393425345,0.1562757335992956,0.3953172568953898,0.41952939130646094
AIO,"(37.895835876464844, 15.375)",30,100,0.5,10,5,0.2623524844456299,0.16482987554136164,0.4059924574931924,0.4349230451798385
AIO,"(37.85416793823242, 15.333335876464844)",30,100,0.5,10,5,0.26237284221785895,0.16631856221088387,0.40782172846831477,0.4250173272258636
AIO,"(37.97916793823242, 15.416667938232422)",30,100,0.5,10,5,0.24587498747460348,0.14410396973621678,0.37961028665753616,0.4223403498155822
AIO,sea_mean,30,100,0.5,10,5,0.25704449629973475,0.15784992868333533,0.3973033207554844,0.42594080556483593
AIO,sea_median,30,100,0.5,10,5,0.26305543828559186,0.16521436799767536,0.4064657033473739,0.4180006024501489
AIO,sea_mode,30,100,0.5,10,5,0.24700558327756572,0.14508859364514046,0.3809049666847893,0.41364406805094356
CAVT,"(37.5625, 12.75)",30,100,sqrt,10,1,0.13140097543648852,0.03975621814381661,0.19938961393166046,0.8295043546715808
CAVT,"(37.5625, 12.791667938232422)",30,100,sqrt,10,1,0.12793380836895574,0.03770461966269562,0.1941767742617423,0.8270772930300073
CAVT,"(37.5625, 12.708333969116211)",30,100,sqrt,10,1,0.13510865536359298,0.04199693901859501,0.2049315471531775,0.8319736449224345
CAVT,"(37.5625, 12.833333969116211)",30,100,sqrt,10,1,0.12447876264849446,0.0355995925229305,0.18867854282596763,0.8241922348200429
CAVT,"(37.5625, 12.666667938232422)",30,100,sqrt,10,1,0.13970222342051214,0.04488876425816727,0.2118696869733074,0.8342886974247319
CAVT,sea_mean,30,100,sqrt,10,1,0.13131388871370364,0.03974134157341101,0.19935230516201966,0.8302435007544097
CAVT,sea_median,30,100,sqrt,10,1,0.1313812174684684,0.039748969380016604,0.1993714357173981,0.8295167200547175
CAVT,sea_mode,30,100,sqrt,10,1,0.12461986994295667,0.03562047868294407,0.18873388324024934,0.8242970557611938
CAVT,"(37.5625, 12.75)",30,100,sqrt,10,3,0.1317783140488428,0.04017042997416618,0.20042562205009162,0.8277279957366679
CAVT,"(37.5625, 12.791667938232422)",30,100,sqrt,10,3,0.12838810113892885,0.03808793851257147,0.1951613140777943,0.8253192980218058
CAVT,"(37.5625, 12.708333969116211)",30,100,sqrt,10,3,0.1354467193625495,0.04243940689199846,0.20600826898937447,0.8302033667606383
CAVT,"(37.5625, 12.833333969116211)",30,100,sqrt,10,3,0.12496616772433139,0.03595704515119318,0.18962342985821448,0.8224269632739687
CAVT,"(37.5625, 12.666667938232422)",30,100,sqrt,10,3,0.14002395585997465,0.045368070026065126,0.2129978169514071,0.8325192928879219
CAVT,sea_mean,30,100,sqrt,10,3,0.13166541128685164,0.04015471072938113,0.2003864035541861,0.8284777802720257
CAVT,sea_median,30,100,sqrt,10,3,0.1317577712927746,0.04016377476073179,0.2004090186611665,0.8277376202957479
CAVT,sea_mode,30,100,sqrt,10,3,0.12511486418018952,0.03597933648492955,0.1896821986506102,0.8225269399541284
CAVT,"(37.5625, 12.75)",30,100,sqrt,10,5,0.1314579801023726,0.03988836417291814,0.1997207154326214,0.8289376427567867
CAVT,"(37.5625, 12.791667938232422)",30,100,sqrt,10,5,0.12805908354180823,0.037785218150452285,0.19438420241998136,0.8267076484398947
CAVT,"(37.5625, 12.708333969116211)",30,100,sqrt,10,5,0.1351975620482445,0.04217978620136491,0.2053771803325893,0.8312420881381788
CAVT,"(37.5625, 12.833333969116211)",30,100,sqrt,10,5,0.12458243358491924,0.0356368242163693,0.18877718139745941,0.824008366962198
CAVT,"(37.5625, 12.666667938232422)",30,100,sqrt,10,5,0.13993307024114676,0.045123995877930055,0.21242409439122026,0.8334203166893301
CAVT,sea_mean,30,100,sqrt,10,5,0.13137706538844313,0.03987334668601366,0.1996831156758469,0.8296796364028112
CAVT,sea_median,30,100,sqrt,10,5,0.1314366282956472,0.03988180853651363,0.19970430274912362,0.8289469730786824
CAVT,sea_mode,30,100,sqrt,10,5,0.12471263850103988,0.0356583648885391,0.18883422594577262,0.8241101768051771
CAVT,"(37.5625, 12.75)",30,100,log2,10,1,0.13257804517205746,0.039873018480874226,0.19968229385920583,0.8290034531831852
CAVT,"(37.5625, 12.791667938232422)",30,100,log2,10,1,0.12920386482187413,0.037810226254928275,0.19444851826364806,0.8265929550903566
CAVT,"(37.5625, 12.708333969116211)",30,100,log2,10,1,0.13627814331198185,0.042133180425903374,0.2052636851123534,0.8314285540749675
CAVT,"(37.5625, 12.833333969116211)",30,100,log2,10,1,0.12577100488019755,0.03570947541619906,0.1889695092235757,0.8236495806903752
CAVT,"(37.5625, 12.666667938232422)",30,100,log2,10,1,0.14094469005393986,0.04506193155682614,0.2122779582453773,0.833649433254768
CAVT,sea_mean,30,100,log2,10,1,0.13250283053315903,0.03986963278781827,0.19967381597950762,0.8296955004459271
CAVT,sea_median,30,100,log2,10,1,0.13255969312232166,0.03986545093561464,0.19966334399587382,0.829017130808475
CAVT,sea_mode,30,100,log2,10,1,0.12592529250529913,0.035732234545477255,0.1890297186832728,0.8237458044920066
CAVT,"(37.5625, 12.75)",30,100,log2,10,3,0.13384228351447458,0.0408583744795408,0.20213454548775378,0.82477772662481
CAVT,"(37.5625, 12.791667938232422)",30,100,log2,10,3,0.13040056992093296,0.03872743469015572,0.1967928725593377,0.8223864104575204
CAVT,"(37.5625, 12.708333969116211)",30,100,log2,10,3,0.13751109999674052,0.04318873469810704,0.20781899503680368,0.8272053668358594
CAVT,"(37.5625, 12.833333969116211)",30,100,log2,10,3,0.12683804715665273,0.0365493258915207,0.1911787799195316,0.8195019985219413
CAVT,"(37.5625, 12.666667938232422)",30,100,log2,10,3,0.14203530682652224,0.046195375794323305,0.2149310954569471,0.829465212011522
CAVT,sea_mean,30,100,log2,10,3,0.13373985448199194,0.04085445823751724,0.20212485803957225,0.8254887848673893
CAVT,sea_median,30,100,log2,10,3,0.1338185463333427,0.04085108146153761,0.2021165046737589,0.8247897627158064
CAVT,sea_mode,30,100,log2,10,3,0.12698473797759274,0.036575485467609185,0.19124718420831505,0.8195863525354665
CAVT,"(37.5625, 12.75)",30,100,log2,10,5,0.1321372666070776,0.040346267585749794,0.20086380357284334,0.8269739112573166
CAVT,"(37.5625, 12.791667938232422)",30,100,log2,10,5,0.12870278680194727,0.03822225668057945,0.19550513210803303,0.8247032816976796
CAVT,"(37.5625, 12.708333969116211)",30,100,log2,10,5,0.1358401764216307,0.042662071835815336,0.20654798918366485,0.8293125023360541
CAVT,"(37.5625, 12.833333969116211)",30,100,log2,10,5,0.12524325141549106,0.036041517586848766,0.1898460365318401,0.8220097981021385
CAVT,"(37.5625, 12.666667938232422)",30,100,log2,10,5,0.14049037682399323,0.04562742107229662,0.21360576085933783,0.831561872909771
CAVT,sea_mean,30,100,log2,10,5,0.1320475964911055,0.04032887285144089,0.20082049908174437,0.8277338408132272
CAVT,sea_median,30,100,log2,10,5,0.13211459006277998,0.04033959645136957,0.2008471967724956,0.8269835212845539
CAVT,sea_mode,30,100,log2,10,5,0.12536760447706188,0.036064064269268094,0.1899054087414787,0.8221090084237967
CAVT,"(37.5625, 12.75)",30,100,0.5,10,1,0.13380843238799783,0.04164661937884151,0.2040750336980041,0.8213973164887918
CAVT,"(37.5625, 12.791667938232422)",30,100,0.5,10,1,0.13046859049015472,0.03946395721291761,0.19865537297772143,0.8190085360877555
CAVT,"(37.5625, 12.708333969116211)",30,100,0.5,10,1,0.13735646228821474,0.04400023979038727,0.20976234121116039,0.8239586006198178
CAVT,"(37.5625, 12.833333969116211)",30,100,0.5,10,1,0.12696437077266165,0.03719103362342879,0.19284976957058775,0.8163329397139565
CAVT,"(37.5625, 12.666667938232422)",30,100,0.5,10,1,0.1418286891002872,0.04697322788415406,0.21673307981052192,0.8265936942687876
CAVT,sea_mean,30,100,0.5,10,1,0.133652123615996,0.04160273810571172,0.2039674927671361,0.822292481827493
CAVT,sea_median,30,100,0.5,10,1,0.13378683925498525,0.041638500006487035,0.20405513962281624,0.821412525561572
CAVT,sea_mode,30,100,0.5,10,1,0.1270569231808674,0.037207350647542194,0.19289206994467709,0.8164695900274609
CAVT,"(37.5625, 12.75)",30,100,0.5,10,3,0.1326401136180874,0.04130535846470308,0.20323719754194378,0.8228608233940743
CAVT,"(37.5625, 12.791667938232422)",30,100,0.5,10,3,0.1293526903545145,0.03917024690481324,0.19791474655723165,0.8203555641707001
CAVT,"(37.5625, 12.708333969116211)",30,100,0.5,10,3,0.1361703087725601,0.04360180321173194,0.2088104480425535,0.8255527131338606
CAVT,"(37.5625, 12.833333969116211)",30,100,0.5,10,3,0.1260015961472259,0.03693600114582155,0.19218741151756416,0.8175924117123384
CAVT,"(37.5625, 12.666667938232422)",30,100,0.5,10,3,0.14065016356980056,0.0465096685460585,0.21566100376762254,0.8283049693062323
CAVT,sea_mean,30,100,0.5,10,3,0.13249866208447675,0.041252920818596224,0.20310815054693454,0.823786738329293
CAVT,sea_median,30,100,0.5,10,3,0.1326189227982988,0.041297631151759044,0.20321818607535852,0.8228745116530763
CAVT,sea_mode,30,100,0.5,10,3,0.12611048215286386,0.03695284054770493,0.1922312163716001,0.8177249963424056
CAVT,"(37.5625, 12.75)",30,100,0.5,10,5,0.13283171832837717,0.041357988383991136,0.2033666353755973,0.8226351185239547
CAVT,"(37.5625, 12.791667938232422)",30,100,0.5,10,5,0.12952274058939311,0.03920418379151403,0.19800046411944097,0.8201999212185385
CAVT,"(37.5625, 12.708333969116211)",30,100,0.5,10,5,0.13647973886917955,0.043676395548825415,0.20898898427626614,0.8252542752283507
CAVT,"(37.5625, 12.833333969116211)",30,100,0.5,10,5,0.12613811979861933,0.036951712344812475,0.19222828185470647,0.817514822319114
CAVT,"(37.5625, 12.666667938232422)",30,100,0.5,10,5,0.14105817500562887,0.04660567955687005,0.21588348606799468,0.8279505351861116
CAVT,sea_mean,30,100,0.5,10,5,0.1327220174497227,0.04130636836602725,0.20323968206535664,0.8235584353031257
CAVT,sea_median,30,100,0.5,10,5,0.1328094891080413,0.041350482589589475,0.2033481806891556,0.8226478319023384
CAVT,sea_mode,30,100,0.5,10,5,0.12625472377262878,0.03697126740931654,0.19227913929835588,0.8176341032955416
CSLB,"(38.0625, 14.041667938232422)",30,100,sqrt,10,1,0.16319853597381934,0.06275970599495503,0.2505188735304289,0.8383047775414354
CSLB,"(38.0625, 14.083335876464844)",30,100,sqrt,10,1,0.16643248147222747,0.06550849493807707,0.2559462735381726,0.8313892894673498
CSLB,"(38.0625, 14.0)",30,100,sqrt,10,1,0.15984060412970313,0.060113113925876024,0.24517975839346123,0.8447863435134287
CSLB,"(38.0625, 14.125)",30,100,sqrt,10,1,0.16960009615098606,0.06833779414363822,0.26141498454304074,0.824175628332377
CSLB,"(38.020835876464844, 13.916667938232422)",30,100,sqrt,10,1,0.15493606920020944,0.05736769882929378,0.23951555028701954,0.8248196063208265
CSLB,sea_mean,30,100,sqrt,10,1,0.1621685106147499,0.06232070233552855,0.24964114712027852,0.8338544406303176
CSLB,sea_median,30,100,sqrt,10,1,0.16440308865490458,0.06403808655616319,0.25305747678375995,0.8332984035140951
CSLB,sea_mode,30,100,sqrt,10,1,0.15533160994752088,0.05816491054709941,0.24117402544034341,0.8216352103457357
CSLB,"(38.0625, 14.041667938232422)",30,100,sqrt,10,3,0.1634122535564537,0.06367527573318248,0.25233960397286526,0.8359458873880794
CSLB,"(38.0625, 14.083335876464844)",30,100,sqrt,10,3,0.16668092888628225,0.06631414080931956,0.2575153215040215,0.8293156572931364
CSLB,"(38.0625, 14.0)",30,100,sqrt,10,3,0.16009701550658037,0.0611187923235506,0.24722215176547307,0.8421896551844045
CSLB,"(38.0625, 14.125)",30,100,sqrt,10,3,0.16986350944119794,0.0690268050393047,0.26272952829726753,0.8224028917475807
CSLB,"(38.020835876464844, 13.916667938232422)",30,100,sqrt,10,3,0.1556970329494043,0.058254185250081775,0.24135903805343975,0.8221125944769841
CSLB,sea_mean,30,100,sqrt,10,3,0.16243983123049102,0.06318429317785036,0.2513648606664232,0.8315521273028521
CSLB,sea_median,30,100,sqrt,10,3,0.16464545052628823,0.06488608233825303,0.2547274667919677,0.8310909320187732
CSLB,sea_mode,30,100,sqrt,10,3,0.15607899028378192,0.05905367563598441,0.2430096204597349,0.8189097802429479
CSLB,"(38.0625, 14.041667938232422)",30,100,sqrt,10,5,0.16266279972555037,0.06402570190073714,0.253033005556068,0.8350430431790481
CSLB,"(38.0625, 14.083335876464844)",30,100,sqrt,10,5,0.16584353461672552,0.06660177344263882,0.25807319396372574,0.8285753267036124
CSLB,"(38.0625, 14.0)",30,100,sqrt,10,5,0.15941573998723726,0.061535582939406946,0.24806366710868188,0.8411134907462068
CSLB,"(38.0625, 14.125)",30,100,sqrt,10,5,0.16905778956354164,0.06925699069588498,0.2631672295250398,0.8218106536026084
CSLB,"(38.020835876464844, 13.916667938232422)",30,100,sqrt,10,5,0.15501068999777085,0.058580965158219374,0.24203504944164467,0.8211147257438434
CSLB,sea_mean,30,100,sqrt,10,5,0.16173396033024873,0.06350612967758928,0.25200422551534585,0.8306941185951386
CSLB,sea_median,30,100,sqrt,10,5,0.16385201850501835,0.06519456755102115,0.25533226891840594,0.8302878946354554
CSLB,sea_mode,30,100,sqrt,10,5,0.15540998001104153,0.059363861862666206,0.2436470025727101,0.8179585830253239
CSLB,"(38.0625, 14.041667938232422)",30,100,log2,10,1,0.1634357762012895,0.06405931737825514,0.25309942192398455,0.8349564356650524
CSLB,"(38.0625, 14.083335876464844)",30,100,log2,10,1,0.1667740690908423,0.06684862991175083,0.25855101993949053,0.8279399488843555
CSLB,"(38.0625, 14.0)",30,100,log2,10,1,0.16006366470135044,0.061367993304795226,0.24772564119363022,0.8415462116331902
CSLB,"(38.0625, 14.125)",30,100,log2,10,1,0.16999119587048628,0.06971621099476467,0.26403827562450993,0.8206291387246505
CSLB,"(38.020835876464844, 13.916667938232422)",30,100,log2,10,1,0.1555085615502748,0.05853877918900425,0.2419478852749167,0.8212435465758734
CSLB,sea_mean,30,100,log2,10,1,0.1624829648639095,0.06360732285718951,0.2522049223492466,0.8304243399052491
CSLB,sea_median,30,100,log2,10,1,0.1647069302975075,0.06536872757682566,0.2556730873143,0.829834527648605
CSLB,sea_mode,30,100,log2,10,1,0.15593509232113714,0.05928088320404677,0.24347665843781982,0.818213040065681
CSLB,"(38.0625, 14.041667938232422)",30,100,log2,10,3,0.16400648943602625,0.0648265449285837,0.25461057505253726,0.8329797369622782
CSLB,"(38.0625, 14.083335876464844)",30,100,log2,10,3,0.1672835935975805,0.06752152657124297,0.2598490457385652,0.8262079966546598
CSLB,"(38.0625, 14.0)",30,100,log2,10,3,0.1607199117923708,0.062224992693781976,0.24944937902063813,0.8393334164528338
CSLB,"(38.0625, 14.125)",30,100,log2,10,3,0.17049203436705254,0.07029538662099219,0.2651327716842869,0.8191389941883399
CSLB,"(38.020835876464844, 13.916667938232422)",30,100,log2,10,3,0.15595726428699547,0.059074453853453154,0.24305236854112974,0.8196077881174184
CSLB,sea_mean,30,100,log2,10,3,0.16305611460569938,0.06428570727316932,0.2535462625896294,0.8286157826516125
CSLB,sea_median,30,100,log2,10,3,0.1652294996164135,0.06603498298758805,0.2569727281008396,0.8281001560173717
CSLB,sea_mode,30,100,log2,10,3,0.15628097971769955,0.05981105501992127,0.24456298783732847,0.8165872491286779
CSLB,"(38.0625, 14.041667938232422)",30,100,log2,10,5,0.16530124731863524,0.0659309950499857,0.25677031574928144,0.8301342120312207
CSLB,"(38.0625, 14.083335876464844)",30,100,log2,10,5,0.16863446586296083,0.06868780380233583,0.26208358171075086,0.8232061442567609
CSLB,"(38.0625, 14.0)",30,100,log2,10,5,0.1618884831362864,0.06325563586806801,0.2515067312579685,0.8366722684076482
CSLB,"(38.0625, 14.125)",30,100,log2,10,5,0.17191079239666024,0.07151719825472412,0.26742699612179044,0.8159954297012338
CSLB,"(38.020835876464844, 13.916667938232422)",30,100,log2,10,5,0.15707029276480666,0.06010072020084171,0.24515448231847956,0.8164739384698985
CSLB,sea_mean,30,100,log2,10,5,0.16431648627205223,0.06539490743231209,0.2557242800993134,0.8256586805332583
CSLB,sea_median,30,100,log2,10,5,0.16655445153735027,0.06718726910089277,0.25920507151846545,0.8251005671004236
CSLB,sea_mode,30,100,log2,10,5,0.1574131708129889,0.06087727998948474,0.2467332162265242,0.8133176319207855
CSLB,"(38.0625, 14.041667938232422)",30,100,0.5,10,1,0.16062309015548767,0.06287106985807477,0.25074104143134357,0.8380178577043278
CSLB,"(38.0625, 14.083335876464844)",30,100,0.5,10,1,0.16368402546382207,0.06542845029834439,0.25578985573776064,0.8315953144049157
CSLB,"(38.0625, 14.0)",30,100,0.5,10,1,0.1575412354371479,0.060391267509161586,0.24574634790605046,0.8440681435748957
CSLB,"(38.0625, 14.125)",30,100,0.5,10,1,0.16666499734794843,0.06806261590552601,0.26088812910043646,0.8248836266138402
CSLB,"(38.020835876464844, 13.916667938232422)",30,100,0.5,10,1,0.15291968488091942,0.057433540444221075,0.23965295834648292,0.8246185496241345
CSLB,sea_mean,30,100,0.5,10,1,0.15953548557654737,0.062344886019929116,0.24968957931785843,0.8337899674838065
CSLB,sea_median,30,100,0.5,10,1,0.16174617183412818,0.06405605011190033,0.25309296732999187,0.8332516414451299
CSLB,sea_mode,30,100,0.5,10,1,0.1530716637477201,0.05812076547561182,0.2410824868703901,0.8217705827947964
CSLB,"(38.0625, 14.041667938232422)",30,100,0.5,10,3,0.16212126849444222,0.064954169312946,0.2548610784583358,0.8326509232291123
CSLB,"(38.0625, 14.083335876464844)",30,100,0.5,10,3,0.16528606984493832,0.0676367537542258,0.2600706706920752,0.825911416230796
CSLB,"(38.0625, 14.0)",30,100,0.5,10,3,0.15896979784752838,0.062349183375168225,0.2496981845652231,0.8390127528155568
CSLB,"(38.0625, 14.125)",30,100,0.5,10,3,0.16844643273397564,0.07038028601122567,0.2652928306819196,0.8189205589559795
CSLB,"(38.020835876464844, 13.916667938232422)",30,100,0.5,10,3,0.1538963922484182,0.05900840156729787,0.24291644976678273,0.8198094881285436
CSLB,sea_mean,30,100,0.5,10,3,0.16109697286689215,0.06435696255770494,0.2536867409970512,0.8284258177015471
CSLB,sea_median,30,100,0.5,10,3,0.16326527487078787,0.06617280848176225,0.2572407597597283,0.8277413737496482
CSLB,sea_mode,30,100,0.5,10,3,0.15404017475757203,0.05953055473130404,0.24398884140735624,0.8174474133497963
CSLB,"(38.0625, 14.041667938232422)",30,100,0.5,10,5,0.16179203665161868,0.06444194058017583,0.25385417187861187,0.8339706384441835
CSLB,"(38.0625, 14.083335876464844)",30,100,0.5,10,5,0.16493826328929187,0.0669474872461729,0.25874212499354043,0.8276855024127334
CSLB,"(38.0625, 14.0)",30,100,0.5,10,5,0.15859809676964465,0.062005743510034635,0.24900952493837386,0.8398995236675271
CSLB,"(38.0625, 14.125)",30,100,0.5,10,5,0.1679997823722563,0.06951545022412381,0.2636578279211975,0.8211456704154341
