Station,Target Variable,RF_max_depth,RF_n_estimators,RF_max_features,RF_min_samples_split,RF_min_samples_leaf,MAE,MSE,RMSE,R2
AIO,sea_mean,30,300,sqrt,10,5,0.17385584696605802,0.06639789405708385,0.25767788818034787,0.5679219536109053
AIO,sea_median,30,300,sqrt,10,5,0.17987766162962687,0.07227596820644946,0.2688419018799887,0.5584700001790719
AIO,sea_mode,30,300,sqrt,10,5,0.16579781187946868,0.05737002422086021,0.23952040460232238,0.542901506437404
AIO,"(37.895835876464844, 15.333335876464844)",30,300,log2,2,1,0.18006804844648167,0.07244154986178734,0.2691496792897724,0.5580928182894317
AIO,"(37.9375, 15.375)",30,300,log2,2,1,0.17422456026139424,0.06470151771700001,0.254364930202652,0.5548988727045574
AIO,"(37.895835876464844, 15.375)",30,300,log2,2,1,0.17736785961332352,0.06935634880172968,0.2633559355733789,0.5856153821811352
AIO,"(37.85416793823242, 15.333335876464844)",30,300,log2,2,1,0.1801648795362088,0.07340425052051261,0.270932188048066,0.5795010418016187
AIO,"(37.97916793823242, 15.416667938232422)",30,300,log2,2,1,0.16551709028083414,0.055902028978134045,0.2364360991433712,0.5501418053236193
AIO,sea_mean,30,300,log2,2,1,0.1739935517945273,0.06591260310310446,0.25673449924601965,0.5710799388196748
AIO,sea_median,30,300,log2,2,1,0.1798127629837415,0.07175657008729598,0.26787416838376926,0.561642975334545
AIO,sea_mode,30,300,log2,2,1,0.1660487417353327,0.05712099118307365,0.23899998155454666,0.5448856894313195
AIO,"(37.895835876464844, 15.333335876464844)",30,300,log2,5,1,0.17992568737361025,0.07243125589975641,0.2691305554926018,0.5581556134085093
AIO,"(37.9375, 15.375)",30,300,log2,5,1,0.17400325323555177,0.06467697954620556,0.25431669144239344,0.5550676781339778
AIO,"(37.895835876464844, 15.375)",30,300,log2,5,1,0.17711455363158546,0.06937598762736001,0.2633932186434571,0.585498045738346
AIO,"(37.85416793823242, 15.333335876464844)",30,300,log2,5,1,0.17995279783630572,0.07350419314374847,0.2711165674460867,0.5789285167958829
AIO,"(37.97916793823242, 15.416667938232422)",30,300,log2,5,1,0.16546583625773914,0.05591631038027226,0.23646629861414134,0.5500268791590277
AIO,sea_mean,30,300,log2,5,1,0.1737472518713238,0.06593216690829151,0.2567725976584953,0.5709526291987115
AIO,sea_median,30,300,log2,5,1,0.17967873106561305,0.07171436330111139,0.2677953758023304,0.5619008143197426
AIO,sea_mode,30,300,log2,5,1,0.16598510453673881,0.057174932937409675,0.23911280379228894,0.5444559058469132
AIO,"(37.895835876464844, 15.333335876464844)",30,300,log2,10,1,0.1794863612013295,0.07186087344293954,0.26806878490965624,0.5616350544816227
AIO,"(37.9375, 15.375)",30,300,log2,10,1,0.17364516497807755,0.06411119881712715,0.25320189339167104,0.5589598532977249
AIO,"(37.895835876464844, 15.375)",30,300,log2,10,1,0.1767596794474554,0.06890252614015104,0.2624929068377868,0.5883268445551624
AIO,"(37.85416793823242, 15.333335876464844)",30,300,log2,10,1,0.17949314367789979,0.073037767472133,0.2702550045274518,0.5816004534698562
AIO,"(37.97916793823242, 15.416667938232422)",30,300,log2,10,1,0.16515318179852878,0.055347240195437,0.23525994175685117,0.5546063352301889
AIO,sea_mean,30,300,log2,10,1,0.1734023014033555,0.0654023010083291,0.25573873583860757,0.5744006816731941
AIO,sea_median,30,300,log2,10,1,0.17918562050007017,0.07111080276173537,0.2666660885109604,0.5655879331706644
AIO,sea_mode,30,300,log2,10,1,0.16575616515390595,0.05659954397121898,0.23790658664950615,0.5490403457740393
AIO,"(37.895835876464844, 15.333335876464844)",30,300,log2,2,3,0.18006636849140573,0.07232725632808512,0.2689372721064991,0.5587900305034506
AIO,"(37.9375, 15.375)",30,300,log2,2,3,0.17406103382464744,0.0645967616936776,0.25415892999003126,0.5556195207776944
AIO,"(37.895835876464844, 15.375)",30,300,log2,2,3,0.17733487053118704,0.06928335885994923,0.26321732249217417,0.5860514764919209
AIO,"(37.85416793823242, 15.333335876464844)",30,300,log2,2,3,0.1801217387584404,0.07342398212703,0.27096859989126043,0.5793880085654599
AIO,"(37.97916793823242, 15.416667938232422)",30,300,log2,2,3,0.1653244035738928,0.05584793153748086,0.23632166963162912,0.5505771415257877
AIO,sea_mean,30,300,log2,2,3,0.17390976268436004,0.0658404186953416,0.2565938789124589,0.5715496720593933
AIO,sea_median,30,300,log2,2,3,0.1798392050084453,0.07160972036328142,0.26759992594035115,0.5625400723949766
AIO,sea_mode,30,300,log2,2,3,0.16591864601580236,0.05704209504902011,0.23883486983482982,0.545514298265176
AIO,"(37.895835876464844, 15.333335876464844)",30,300,log2,5,3,0.17927632012728342,0.07127822648666164,0.26697982411909266,0.5651893113255505
AIO,"(37.9375, 15.375)",30,300,log2,5,3,0.17327700135739812,0.06383331762676075,0.25265256307182155,0.5608714812695333
