Station,Target Variable,RF_max_depth,RF_n_estimators,RF_max_features,RF_min_samples_split,RF_min_samples_leaf,MAE,MSE,RMSE,R2
AIO,"(37.895835876464844, 15.333335876464844)",30,100,sqrt,2,1,0.1837536528579981,0.07288602212828424,0.269974113811462,0.5597368466065857
AIO,"(37.9375, 15.375)",30,100,sqrt,2,1,0.17490763566854184,0.06544655893862629,0.2558252507838628,0.5697615646630776
AIO,"(37.895835876464844, 15.375)",30,100,sqrt,2,1,0.18184841765916065,0.07167067533818611,0.2677137937017555,0.5769576663205169
AIO,"(37.85416793823242, 15.333335876464844)",30,100,sqrt,2,1,0.18413371832809453,0.07391410854221139,0.2718714926986855,0.5687906727169469
AIO,"(37.97916793823242, 15.416667938232422)",30,100,sqrt,2,1,0.16389591905870665,0.057472469159299336,0.23973416352138746,0.5772381431069491
AIO,sea_mean,30,100,sqrt,2,1,0.17685834065467576,0.06738515531853932,0.2595865083523012,0.5731810697397675
AIO,sea_median,30,100,sqrt,2,1,0.18313061158758548,0.07228848746336693,0.2688651845504861,0.5630529445219981
AIO,sea_mode,30,100,sqrt,2,1,0.1659426505451022,0.05937130614943962,0.24366227888091258,0.568540913367648
AIO,"(37.895835876464844, 15.333335876464844)",30,100,sqrt,2,3,0.18268726557368048,0.0729647867346235,0.2701199487905762,0.5592610742575106
AIO,"(37.9375, 15.375)",30,100,sqrt,2,3,0.17431227390107343,0.06571770079348574,0.2563546387204369,0.5679791081171426
AIO,"(37.895835876464844, 15.375)",30,100,sqrt,2,3,0.1808387449353968,0.07179132113847442,0.26793902503829936,0.5762455440939331
AIO,"(37.85416793823242, 15.333335876464844)",30,100,sqrt,2,3,0.18291669066236207,0.07390735089237208,0.2718590643925122,0.5688300963357755
AIO,"(37.97916793823242, 15.416667938232422)",30,100,sqrt,2,3,0.16398906616209089,0.05778815193196395,0.24039166360746364,0.5749160115348579
AIO,sea_mean,30,100,sqrt,2,3,0.17604655049426268,0.06755963312684932,0.25992235980547984,0.5720759237896693
AIO,sea_median,30,100,sqrt,2,3,0.18212957630347162,0.07238145803033055,0.26903802339136107,0.5624909848392552
AIO,sea_mode,30,100,sqrt,2,3,0.16591490764848818,0.05960297944514798,0.24413721437984007,0.5668573130723835
AIO,"(37.895835876464844, 15.333335876464844)",30,100,sqrt,2,5,0.18332012367656625,0.07323936407685636,0.27062772229920634,0.5576025081427478
AIO,"(37.9375, 15.375)",30,100,sqrt,2,5,0.1749381512710043,0.06593984963831859,0.25678755740556936,0.56651872619695
AIO,"(37.895835876464844, 15.375)",30,100,sqrt,2,5,0.1816016131585506,0.07211759955065833,0.2685472017181678,0.5743196576659316
AIO,"(37.85416793823242, 15.333335876464844)",30,100,sqrt,2,5,0.18348498778743094,0.07414313695424693,0.2722923740288129,0.5674545382572294
AIO,"(37.97916793823242, 15.416667938232422)",30,100,sqrt,2,5,0.1644217541425661,0.05789742465571187,0.24061883686800556,0.5741122120761748
AIO,sea_mean,30,100,sqrt,2,5,0.17670326948251436,0.06780102867884477,0.26038630662698986,0.5705469195040038
AIO,sea_median,30,100,sqrt,2,5,0.18279639504175793,0.07267576437144974,0.2695844290226157,0.560712053038729
AIO,sea_mode,30,100,sqrt,2,5,0.1663205304148097,0.05981734023792578,0.24457583739594102,0.5652995250117857
AIO,"(37.895835876464844, 15.333335876464844)",30,100,log2,2,1,0.18371319267866695,0.07291333849787852,0.27002469979222,0.5595718438987185
AIO,"(37.9375, 15.375)",30,100,log2,2,1,0.17496613037152206,0.06550544042769448,0.25594030637571424,0.5693744842704971
AIO,"(37.895835876464844, 15.375)",30,100,log2,2,1,0.18178379322720983,0.07165463301804482,0.26768383032608606,0.5770523574967641
AIO,"(37.85416793823242, 15.333335876464844)",30,100,log2,2,1,0.18407416778949243,0.07387835906659333,0.2718057377367029,0.5689992324579223
AIO,"(37.97916793823242, 15.416667938232422)",30,100,log2,2,1,0.16413509619358344,0.05746330594613366,0.239715051563588,0.5773055468059669
AIO,sea_mean,30,100,log2,2,1,0.17683588007461842,0.06739521882480848,0.2596058913522736,0.5731173272884789
AIO,sea_median,30,100,log2,2,1,0.18310876285956074,0.0723201691126935,0.26892409544831325,0.5628614451024958
AIO,sea_mode,30,100,log2,2,1,0.16615836415738025,0.05941076207973254,0.24374322981312227,0.5682541819354043
AIO,"(37.895835876464844, 15.333335876464844)",30,100,log2,2,3,0.18306550431237273,0.07229767788113335,0.26888227513380897,0.5632907007746129
AIO,"(37.9375, 15.375)",30,100,log2,2,3,0.17441383731405646,0.06508557648998806,0.2551187497813284,0.5721346233296432
AIO,"(37.895835876464844, 15.375)",30,100,log2,2,3,0.18108814270380996,0.07109146776915437,0.26662983285662983,0.5803764888798386
AIO,"(37.85416793823242, 15.333335876464844)",30,100,log2,2,3,0.1833358336969699,0.07318388325151182,0.27052519892149013,0.5730507519166821
AIO,"(37.97916793823242, 15.416667938232422)",30,100,log2,2,3,0.16357710006705684,0.05716602360300631,0.23909417308459507,0.5794923266196841
AIO,sea_mean,30,100,log2,2,3,0.1761750597363359,0.06689282496080141,0.25863647260353945,0.5762995001363583
AIO,sea_median,30,100,log2,2,3,0.18245006068653286,0.07172615094447474,0.2678173835740965,0.5664519821106904
AIO,sea_mode,30,100,log2,2,3,0.16553535458645516,0.059048804405908636,0.2429995975426886,0.5708845759333828
AIO,"(37.895835876464844, 15.333335876464844)",30,100,log2,2,5,0.18233228575954,0.07192622061557002,0.2681906422967998,0.5655344636020034
AIO,"(37.9375, 15.375)",30,100,log2,2,5,0.1740655890949772,0.0647923722640922,0.2545434584979394,0.5740621154610769
AIO,"(37.895835876464844, 15.375)",30,100,log2,2,5,0.18055829261385953,0.07085083371414627,0.26617819917143154,0.5817968521136583
AIO,"(37.85416793823242, 15.333335876464844)",30,100,log2,2,5,0.18260601847015706,0.07287458202595952,0.2699529255739962,0.5748551919082983
AIO,"(37.97916793823242, 15.416667938232422)",30,100,log2,2,5,0.16366801907420567,0.05701669104615358,0.23878168071724762,0.580590802289046
AIO,sea_mean,30,100,log2,2,5,0.1756711161268819,0.06663080497131843,0.2581294345310477,0.5779591400242426
AIO,sea_median,30,100,log2,2,5,0.18177506299523924,0.07135770869157819,0.26712863697398337,0.5686790277048925
AIO,sea_mode,30,100,log2,2,5,0.16554147903212316,0.05886208537344628,0.24261509716719254,0.5722414876880325
AIO,"(37.895835876464844, 15.333335876464844)",30,100,0.5,2,1,0.182933854237653,0.07376994705624243,0.2716062353044245,0.554397557058571
