Station,Target Variable,RF_max_depth,RF_n_estimators,RF_max_features,RF_min_samples_split,RF_min_samples_leaf,MAE,MSE,RMSE,R2
AIO,"(37.895835876464844, 15.333335876464844)",20,100,sqrt,5,1,0.22104385583887567,0.10157393260189844,0.318706656036391,0.5094463358893118
AIO,"(37.9375, 15.375)",20,100,sqrt,5,1,0.2148313605315361,0.09371540306303602,0.306129716073164,0.49690024931730903
AIO,"(37.895835876464844, 15.375)",20,100,sqrt,5,1,0.2187123997335932,0.09869590557317849,0.3141590450284354,0.5341136568322407
AIO,"(37.85416793823242, 15.333335876464844)",20,100,sqrt,5,1,0.2192006461318542,0.10079284994786944,0.31747889685437275,0.5373234816206145
AIO,"(37.97916793823242, 15.416667938232422)",20,100,sqrt,5,1,0.20517001278516708,0.08409830306628921,0.289997074237464,0.4833211987161593
AIO,sea_mean,20,100,sqrt,5,1,0.21454346906811153,0.09437624408107168,0.30720716801707554,0.5173317776978694
AIO,sea_median,20,100,sqrt,5,1,0.22089443245282794,0.10109952859165096,0.3179615206147608,0.5117918766936993
AIO,sea_mode,20,100,sqrt,5,1,0.20632796104734125,0.0861302501216754,0.2934795565651471,0.47698134782196167
AIO,"(37.895835876464844, 15.333335876464844)",20,100,sqrt,5,3,0.21886400106796589,0.09832708941657953,0.31357150606612766,0.5251270403825947
AIO,"(37.9375, 15.375)",20,100,sqrt,5,3,0.2126071611020974,0.09105192707171554,0.3017481185885266,0.5111987964438827
AIO,"(37.895835876464844, 15.375)",20,100,sqrt,5,3,0.21645550430321828,0.09568651399457016,0.3093323681650049,0.5483192556316574
AIO,"(37.85416793823242, 15.333335876464844)",20,100,sqrt,5,3,0.21705599845778722,0.09744721923778155,0.31216537161860464,0.5526811659159511
AIO,"(37.97916793823242, 15.416667938232422)",20,100,sqrt,5,3,0.20314114676069206,0.08200152617727408,0.28635908607424015,0.4962032680335634
AIO,sea_mean,20,100,sqrt,5,3,0.21232795516066938,0.09150799881988028,0.3025028905975615,0.5320008382737121
AIO,sea_median,20,100,sqrt,5,3,0.218698689867592,0.09793595829607163,0.31294721327417446,0.5270687107053653
AIO,sea_mode,20,100,sqrt,5,3,0.2041567544988537,0.08396662029550565,0.2897699437407297,0.49011980677101696
AIO,"(37.895835876464844, 15.333335876464844)",20,100,sqrt,5,5,0.21845827128905718,0.09913715631036919,0.3148605346980933,0.5212148035247314
AIO,"(37.9375, 15.375)",20,100,sqrt,5,5,0.21222256843623094,0.0916152198365723,0.3026800618418271,0.5081748277013038
AIO,"(37.895835876464844, 15.375)",20,100,sqrt,5,5,0.21610694589608576,0.09618675792751252,0.3101399005731325,0.5459578930679634
AIO,"(37.85416793823242, 15.333335876464844)",20,100,sqrt,5,5,0.21637121687399907,0.09803448663720124,0.31310459376572747,0.5499853910086858
AIO,"(37.97916793823242, 15.416667938232422)",20,100,sqrt,5,5,0.20257811337518514,0.0821456245453525,0.28661057996060174,0.4953179639385803
AIO,sea_mean,20,100,sqrt,5,5,0.21197554399719146,0.09205293540482803,0.3034022666441832,0.5292138702683085
AIO,sea_median,20,100,sqrt,5,5,0.21835002725582142,0.09872416385717543,0.3142040162970159,0.5232624777473429
AIO,sea_mode,20,100,sqrt,5,5,0.20342452861958898,0.08406790903522472,0.28994466547123215,0.4895047394740587
AIO,"(37.895835876464844, 15.333335876464844)",20,100,log2,5,1,0.22023789758413972,0.10132756347364816,0.3183199074416304,0.5106361813101898
