Station,Target Variable,RF_max_depth,RF_n_estimators,RF_max_features,RF_min_samples_split,RF_min_samples_leaf,MAE,MSE,RMSE,R2
AIO,"(37.895835876464844, 15.333335876464844)",10,100,sqrt,10,1,0.21960735033028486,0.18876685668810722,0.43447307935947793,0.32847326811631694
AIO,"(37.9375, 15.375)",10,100,sqrt,10,1,0.21074936205234782,0.17345662875197365,0.416481246578971,0.33752766601508644
AIO,"(37.895835876464844, 15.375)",10,100,sqrt,10,1,0.21848108906145136,0.18610215565084665,0.4313955906715397,0.3600564798632093
AIO,"(37.85416793823242, 15.333335876464844)",10,100,sqrt,10,1,0.22065719909086143,0.190603468438082,0.4365815713450145,0.3470914658119596
AIO,"(37.97916793823242, 15.416667938232422)",10,100,sqrt,10,1,0.19848328264982998,0.1539414398962741,0.392353717831594,0.34885936736522505
AIO,sea_mean,10,100,sqrt,10,1,0.2127560209877061,0.17745498646971908,0.4212540640394097,0.3455440675730773
AIO,sea_median,10,100,sqrt,10,1,0.21928730957225998,0.1883415649927758,0.43398336948871186,0.3347909862690235
AIO,sea_mode,10,100,sqrt,10,1,0.20103446397026278,0.1563366425484012,0.39539428745038946,0.3358067817281699
AIO,"(37.895835876464844, 15.333335876464844)",10,100,sqrt,10,3,0.218119594623109,0.19112841045132425,0.4371823537739421,0.3200721827319213
AIO,"(37.9375, 15.375)",10,100,sqrt,10,3,0.20902036343534702,0.1752475575664652,0.41862579658504706,0.33068768070997856
AIO,"(37.895835876464844, 15.375)",10,100,sqrt,10,3,0.2168791806378699,0.1884610097806926,0.4341209621530531,0.3519451637418909
AIO,"(37.85416793823242, 15.333335876464844)",10,100,sqrt,10,3,0.21922060862535156,0.1932903121383253,0.4396479411282683,0.3378877341259956
AIO,"(37.97916793823242, 15.416667938232422)",10,100,sqrt,10,3,0.19677519810766383,0.15516283071166867,0.3939071346290502,0.34369313539567736
AIO,sea_mean,10,100,sqrt,10,3,0.2111466850823731,0.1795194634256726,0.42369737245547395,0.33793025396286924
AIO,sea_median,10,100,sqrt,10,3,0.2177472489826247,0.1905945484329325,0.4365713554883468,0.32683360897826796
AIO,sea_mode,10,100,sqrt,10,3,0.19921742482158966,0.1577347495354026,0.39715834315220244,0.3298669510905937
AIO,"(37.895835876464844, 15.333335876464844)",10,100,sqrt,10,5,0.21743353522213404,0.18780144606038424,0.433360642029689,0.3319076583219649
AIO,"(37.9375, 15.375)",10,100,sqrt,10,5,0.2084323192597962,0.17198279188321727,0.4147080803206242,0.3431566013713372
AIO,"(37.895835876464844, 15.375)",10,100,sqrt,10,5,0.21617594257936606,0.18465568177665465,0.4297158151344382,0.3650304232310282
AIO,"(37.85416793823242, 15.333335876464844)",10,100,sqrt,10,5,0.21845077898933624,0.18924697267451318,0.43502525521458313,0.3517381160953028
AIO,"(37.97916793823242, 15.416667938232422)",10,100,sqrt,10,5,0.19618568426438535,0.1519916525742122,0.389861068297685,0.35710656676290564
AIO,sea_mean,10,100,sqrt,10,5,0.21047601955291026,0.17600594517624346,0.4195306248371428,0.35088814772384014
AIO,sea_median,10,100,sqrt,10,5,0.21714722103398,0.18740455085982002,0.4329024726885029,0.3381004535512955
AIO,sea_mode,10,100,sqrt,10,5,0.1984904885707939,0.15428451072319369,0.3927906703617,0.34452522430877375
AIO,"(37.895835876464844, 15.333335876464844)",10,100,log2,10,1,0.21908102384379538,0.18983860370760627,0.43570472077727856,0.32466059259669733
AIO,"(37.9375, 15.375)",10,100,log2,10,1,0.21012121063737138,0.17406803710365018,0.41721461755749906,0.3351925513488594
AIO,"(37.895835876464844, 15.375)",10,100,log2,10,1,0.21786402482180145,0.18708576808108168,0.43253412360307675,0.35667416331317503
AIO,"(37.85416793823242, 15.333335876464844)",10,100,log2,10,1,0.22013845083058986,0.19196155553511549,0.43813417526497006,0.3424393644462813
AIO,"(37.97916793823242, 15.416667938232422)",10,100,log2,10,1,0.1979273431812957,0.15410419113137572,0.3925610667544296,0.3481709631106099
AIO,sea_mean,10,100,log2,10,1,0.21215010683428745,0.17827798972596987,0.4222297830873254,0.34250882255587456
AIO,sea_median,10,100,log2,10,1,0.21871784466868022,0.1893694824848891,0.4351660401328315,0.3311604547867575
AIO,sea_mode,10,100,log2,10,1,0.20027707950874316,0.1565984608688271,0.3957252340561909,0.3346944516306859
AIO,"(37.895835876464844, 15.333335876464844)",10,100,log2,10,3,0.21819332628177612,0.19003343897606875,0.435928249802727,0.3239674778551489
AIO,"(37.9375, 15.375)",10,100,log2,10,3,0.20923863938961088,0.1741351438978309,0.41729503219884,0.33493625445846664
AIO,"(37.895835876464844, 15.375)",10,100,log2,10,3,0.21698365847871787,0.18727965425268667,0.43275819374413543,0.35600745314676774
AIO,"(37.85416793823242, 15.333335876464844)",10,100,log2,10,3,0.2193392249881464,0.19217021614326327,0.4383722346856188,0.3417246015255173
AIO,"(37.97916793823242, 15.416667938232422)",10,100,log2,10,3,0.19710580786169365,0.15404543311293956,0.3924862202841516,0.3484194974449819
AIO,sea_mean,10,100,log2,10,3,0.21132677999792573,0.17839717135160138,0.42237089311599274,0.3420692794160477
AIO,sea_median,10,100,log2,10,3,0.21779517473177615,0.18948384795915021,0.43529742470999094,0.33075652406471523
AIO,sea_mode,10,100,log2,10,3,0.19955735547247486,0.1566501207976664,0.39579050114633424,0.3344749754168427
AIO,"(37.895835876464844, 15.333335876464844)",10,100,log2,10,5,0.21828903794205418,0.18958408257823503,0.4354125429730235,0.3255660361962823
AIO,"(37.9375, 15.375)",10,100,log2,10,5,0.20925209558277444,0.17383479731344215,0.41693500370374537,0.3360833498689796
AIO,"(37.895835876464844, 15.375)",10,100,log2,10,5,0.21703987774597946,0.18647624604562932,0.43182895461702114,0.35877010720809765
AIO,"(37.85416793823242, 15.333335876464844)",10,100,log2,10,5,0.21952252822435733,0.1913058477096047,0.4373852394738587,0.34468547905646196
