Station,Target Variable,RF_max_depth,RF_n_estimators,RF_max_features,RF_min_samples_split,RF_min_samples_leaf,MAE,MSE,RMSE,R2
AIO,"(37.85416793823242, 15.333335876464844)",10,200,sqrt,2,5,0.21589426077805374,0.10638946349550743,0.32617397734262527,0.3525511961625907
AIO,"(37.97916793823242, 15.416667938232422)",10,200,sqrt,2,5,0.1881530395813225,0.08261604754568304,0.28743007418445804,0.3544494660167201
AIO,sea_mean,10,200,sqrt,2,5,0.2052876497438179,0.09705615568865567,0.311538369528788,0.35643529697863907
AIO,sea_median,10,200,sqrt,2,5,0.2126783987399894,0.10364888259669458,0.3219454652525713,0.34979368985352877
AIO,sea_mode,10,200,sqrt,2,5,0.1909598866085163,0.0841807373722286,0.2901391689728028,0.34753013479495865
AIO,"(37.895835876464844, 15.333335876464844)",10,200,sqrt,5,5,0.21280723854798728,0.10123908921385241,0.31818090642565655,0.36485814072369493
AIO,"(37.9375, 15.375)",10,200,sqrt,5,5,0.20213494911143787,0.09134821128186241,0.30223866609330846,0.3720543333678611
AIO,"(37.895835876464844, 15.375)",10,200,sqrt,5,5,0.21228369786396878,0.10159937623321338,0.31874657054345445,0.37807363403757677
AIO,"(37.85416793823242, 15.333335876464844)",10,200,sqrt,5,5,0.2155234176520343,0.103689643330805,0.3220087628167982,0.36898135079239125
AIO,"(37.97916793823242, 15.416667938232422)",10,200,sqrt,5,5,0.18752694165595934,0.07982572552998737,0.28253446786186526,0.37625266189366646
AIO,sea_mean,10,200,sqrt,5,5,0.20473901541064668,0.09426565978900076,0.307027132007907,0.37493865364057655
AIO,sea_median,10,200,sqrt,5,5,0.2121880577703162,0.10086360026840639,0.3175903025415077,0.3672662192240498
AIO,sea_mode,10,200,sqrt,5,5,0.19032443866692722,0.08154714314071555,0.285564604145394,0.3679426534646628
AIO,"(37.895835876464844, 15.333335876464844)",10,200,sqrt,10,5,0.21430317965476206,0.10736789429206851,0.32767040496826766,0.3264079661641671
AIO,"(37.9375, 15.375)",10,200,sqrt,10,5,0.2040544801652269,0.09772733829164854,0.31261372057484704,0.32820295295789137
AIO,"(37.895835876464844, 15.375)",10,200,sqrt,10,5,0.21393814007903028,0.10827982712663273,0.3290590025005132,0.3371801886132878
AIO,"(37.85416793823242, 15.333335876464844)",10,200,sqrt,10,5,0.21686174212052026,0.10988829754860141,0.3314940384812394,0.33125852442544124
AIO,"(37.97916793823242, 15.416667938232422)",10,200,sqrt,10,5,0.18938880060198565,0.08622336124202987,0.29363814677597644,0.3262624085127379
AIO,sea_mean,10,200,sqrt,10,5,0.20654460671912803,0.10063380154359913,0.3172283113840868,0.33271246790287934
AIO,sea_median,10,200,sqrt,10,5,0.2137876720185401,0.10719370299729784,0.3274044944671619,0.32755645453497173
AIO,sea_mode,10,200,sqrt,10,5,0.19214372563014046,0.08765758328962085,0.2960702337108897,0.32058172286755227
AIO,"(37.895835876464844, 15.333335876464844)",10,200,log2,2,1,0.21320599228700657,0.09803408887795255,0.3131039585791795,0.3849652938809567
AIO,"(37.9375, 15.375)",10,200,log2,2,1,0.20212738325666474,0.08797238704530984,0.2966013942066184,0.3952604166716054
AIO,"(37.895835876464844, 15.375)",10,200,log2,2,1,0.2124882556014993,0.09799177687364546,0.3130363826676469,0.4001570487466818
AIO,"(37.85416793823242, 15.333335876464844)",10,200,log2,2,1,0.21595932559493392,0.10038299743310869,0.31683275940645517,0.38910443310559195
AIO,"(37.97916793823242, 15.416667938232422)",10,200,log2,2,1,0.18697892791785325,0.07638587528440012,0.276379947326864,0.40313118282065064
AIO,sea_mean,10,200,log2,2,1,0.20491400344456756,0.09086851347139445,0.30144404699942984,0.3974646175580404
AIO,sea_median,10,200,log2,2,1,0.21248025732631162,0.09747741733582328,0.31221373662256324,0.3885082958863024
AIO,sea_mode,10,200,log2,2,1,0.18997615451663602,0.07839989752667757,0.27999981701186444,0.39233639228971584
AIO,"(37.895835876464844, 15.333335876464844)",10,200,log2,5,1,0.21070858836098533,0.09649274626097595,0.31063281581471064,0.3946351874283037
AIO,"(37.9375, 15.375)",10,200,log2,5,1,0.20012075935584855,0.08659611130725876,0.2942721721591404,0.40472120822595203
AIO,"(37.895835876464844, 15.375)",10,200,log2,5,1,0.210106613957149,0.09650646667118754,0.31065489964136656,0.4092491673284059
AIO,"(37.85416793823242, 15.333335876464844)",10,200,log2,5,1,0.21346422391122605,0.0988591767566987,0.3144187919903941,0.3983778690435974
AIO,"(37.97916793823242, 15.416667938232422)",10,200,log2,5,1,0.18525913715329276,0.07523467106030937,0.27428939290521126,0.4121265357050241
AIO,sea_mean,10,200,log2,5,1,0.20268491328471894,0.0894534446594243,0.29908768724142476,0.4068477250309115
AIO,sea_median,10,200,log2,5,1,0.21005488271121725,0.09597464153346941,0.3097977429444401,0.39793545308227474
AIO,sea_mode,10,200,log2,5,1,0.1881823202832982,0.07714584543449465,0.2777514094194567,0.40205632614974673
AIO,"(37.895835876464844, 15.333335876464844)",10,200,log2,10,1,0.21156124535906495,0.09667212502095471,0.3109214129341283,0.3935098221172141
AIO,"(37.9375, 15.375)",10,200,log2,10,1,0.20105590388679956,0.08708615121797976,0.29510362793090117,0.4013525769840708
AIO,"(37.895835876464844, 15.375)",10,200,log2,10,1,0.21106312457716145,0.09686446853505101,0.31123057133747484,0.4070577090099088
AIO,"(37.85416793823242, 15.333335876464844)",10,200,log2,10,1,0.2142602545694773,0.09893866904146516,0.3145451780610619,0.3978941069961601
AIO,"(37.97916793823242, 15.416667938232422)",10,200,log2,10,1,0.186449089034229,0.07595597237458451,0.2756011109821303,0.40649038555712846
AIO,sea_mean,10,200,log2,10,1,0.20362561683946256,0.08983291207263643,0.299721390749203,0.4043315339520731
AIO,sea_median,10,200,log2,10,1,0.2109306296826277,0.09624336617013073,0.3102311495806485,0.3962496996995887
AIO,sea_mode,10,200,log2,10,1,0.18930777490680958,0.07771674837580754,0.2787772379083478,0.39763135938429195
AIO,"(37.895835876464844, 15.333335876464844)",10,200,log2,2,3,0.21181151186739156,0.09754442228437936,0.3123210244033843,0.38803730641171563
AIO,"(37.9375, 15.375)",10,200,log2,2,3,0.2013099926606061,0.0877076848834951,0.29615483261884334,0.39708003167147476
AIO,"(37.895835876464844, 15.375)",10,200,log2,2,3,0.21129849990463387,0.09765648155181844,0.3125003704826899,0.40220951214517175
AIO,"(37.85416793823242, 15.333335876464844)",10,200,log2,2,3,0.21448616508680132,0.09984398583934374,0.31598098968030297,0.3923846678221844
AIO,"(37.97916793823242, 15.416667938232422)",10,200,log2,2,3,0.18666651152298055,0.07632432546507714,0.27626857487792045,0.4036121247188764
AIO,sea_mean,10,200,log2,2,3,0.20387314957521752,0.09053597193364717,0.30089196056665785,0.3996696502472511
AIO,sea_median,10,200,log2,2,3,0.2111815293227534,0.09707900111989133,0.3115750328891764,0.3910076256540109
AIO,sea_mode,10,200,log2,2,3,0.1895519353502954,0.07816461761573652,0.27957935835060593,0.3941600048710403
AIO,"(37.895835876464844, 15.333335876464844)",10,200,log2,5,3,0.21222213256155584,0.10003335605289608,0.31628050216998216,0.37242252724265335
AIO,"(37.9375, 15.375)",10,200,log2,5,3,0.201703241498646,0.09023166611912517,0.3003858620493401,0.3797296855909771
AIO,"(37.895835876464844, 15.375)",10,200,log2,5,3,0.21173621298850126,0.10030689500633365,0.3167126379011953,0.3859853770256719
AIO,"(37.85416793823242, 15.333335876464844)",10,200,log2,5,3,0.21492496269529499,0.10246014920664685,0.32009396933814116,0.3764636189969388
AIO,"(37.97916793823242, 15.416667938232422)",10,200,log2,5,3,0.1869765694438163,0.07886671502496151,0.28083218302922747,0.38374623925553053
AIO,sea_mean,10,200,log2,5,3,0.20435297345689402,0.09310721672430892,0.30513475174799237,0.3826201145598318
AIO,sea_median,10,200,log2,5,3,0.21158238144892333,0.09959977116173786,0.3155943142100913,0.375194424907657
AIO,sea_mode,10,200,log2,5,3,0.18983821607626894,0.08066355497083989,0.28401330069354125,0.37479118760788765
AIO,"(37.895835876464844, 15.333335876464844)",10,200,log2,10,3,0.21156214069193485,0.09901461197447246,0.3146658735460083,0.37881380370633155
AIO,"(37.9375, 15.375)",10,200,log2,10,3,0.20108648859423064,0.089302101974441,0.2988345729236177,0.38611969332424223
AIO,"(37.895835876464844, 15.375)",10,200,log2,10,3,0.2109793730723838,0.09930134023765505,0.3151211516824205,0.3921407398462561
AIO,"(37.85416793823242, 15.333335876464844)",10,200,log2,10,3,0.21429991713019528,0.10139029178599097,0.3184184224978055,0.38297439444895975
AIO,"(37.97916793823242, 15.416667938232422)",10,200,log2,10,3,0.1864763535597879,0.07801169853122457,0.27930574382068224,0.3904272215887895
AIO,sea_mean,10,200,log2,10,3,0.20358676932868636,0.09213173928233075,0.30353210585098034,0.3890883580812894
AIO,sea_median,10,200,log2,10,3,0.2109369657589724,0.09862437282111941,0.3140451764016117,0.38131325745160516
AIO,sea_mode,10,200,log2,10,3,0.1893209978942118,0.0797847634291651,0.2824619681110452,0.38160254394234805
AIO,"(37.895835876464844, 15.333335876464844)",10,200,log2,2,5,0.2141250882385211,0.10276382740713719,0.3205679762657792,0.3552924180516267
AIO,"(37.9375, 15.375)",10,200,log2,2,5,0.20369255643961312,0.09301948449484015,0.30499095805423504,0.36056567084102165
AIO,"(37.895835876464844, 15.375)",10,200,log2,2,5,0.21363960603634305,0.10324688948907026,0.32132054009831096,0.3679886121597059
AIO,"(37.85416793823242, 15.333335876464844)",10,200,log2,2,5,0.21671377468903447,0.10515781924233017,0.32428046386165504,0.3600465492950605
AIO,"(37.97916793823242, 15.416667938232422)",10,200,log2,2,5,0.18888187394606676,0.08155572155148838,0.28557962383806096,0.36273470880045666
AIO,sea_mean,10,200,log2,2,5,0.20618247440916693,0.09587927306775343,0.3096437841581087,0.3642390278088772
AIO,sea_median,10,200,log2,2,5,0.2135705983485614,0.10244386693567273,0.3200685347479079,0.35735294922027383
AIO,sea_mode,10,200,log2,2,5,0.1918027669115483,0.08328115154306949,0.2885847389296071,0.3545026639389649
AIO,"(37.895835876464844, 15.333335876464844)",10,200,log2,5,5,0.21443196722949667,0.10585209081185631,0.3253491828971702,0.3359176352869878
AIO,"(37.9375, 15.375)",10,200,log2,5,5,0.20387549592819484,0.09564777546202703,0.30926974546829994,0.34249827904064045
AIO,"(37.895835876464844, 15.375)",10,200,log2,5,5,0.2138864261235852,0.10635779431846921,0.3261254272798569,0.3489456435201941
AIO,"(37.85416793823242, 15.333335876464844)",10,200,log2,5,5,0.21704180931452152,0.1084604952442689,0.32933341045856385,0.3399476263692198
AIO,"(37.97916793823242, 15.416667938232422)",10,200,log2,5,5,0.18910581526503537,0.08371806122057861,0.2893407355015512,0.3458384813785076
AIO,sea_mean,10,200,log2,5,5,0.2064791547026205,0.09872452861742999,0.31420459674777196,0.3453725681819222
AIO,sea_median,10,200,log2,5,5,0.2138625902264993,0.10552202607943849,0.32484153995361875,0.3380431559184077
AIO,sea_mode,10,200,log2,5,5,0.1918668438054934,0.08537791854114574,0.29219500088322137,0.33825099730706254
AIO,"(37.895835876464844, 15.333335876464844)",10,200,log2,10,5,0.21174684933724466,0.09950120992505344,0.315438123766062,0.375761042866107
AIO,"(37.9375, 15.375)",10,200,log2,10,5,0.201329771366043,0.08981006446057835,0.2996832735749167,0.3826278587551184
AIO,"(37.895835876464844, 15.375)",10,200,log2,10,5,0.2111647366761944,0.09981315551828222,0.31593220082524387,0.3890077342184082
AIO,"(37.85416793823242, 15.333335876464844)",10,200,log2,10,5,0.21420333450010862,0.10173592368987608,0.31896069301698615,0.38087100041550925
AIO,"(37.97916793823242, 15.416667938232422)",10,200,log2,10,5,0.18662245834818345,0.07849440510969775,0.28016852983462964,0.3866554181831825
AIO,sea_mean,10,200,log2,10,5,0.20378108061013062,0.09260115614008543,0.30430438074415794,0.3859757258272032
AIO,sea_median,10,200,log2,10,5,0.21120469651358825,0.09918349946980526,0.3149341192532261,0.37780576498242746
AIO,sea_mode,10,200,log2,10,5,0.18940453856104156,0.08015053417942676,0.28310869675696426,0.3787675201641184
AIO,"(37.895835876464844, 15.333335876464844)",10,200,0.5,2,1,0.2146517483119941,0.10536113181986705,0.3245937951037682,0.3389977559145233
AIO,"(37.9375, 15.375)",10,200,0.5,2,1,0.20387458414631188,0.09508784500148769,0.30836317063081264,0.3463473517414306
AIO,"(37.895835876464844, 15.375)",10,200,0.5,2,1,0.2140522669355749,0.1057424952387749,0.32518071166472173,0.35271211074471653
AIO,"(37.85416793823242, 15.333335876464844)",10,200,0.5,2,1,0.21720928516722773,0.10809578484881434,0.3287792342116733,0.3421671253828049
AIO,"(37.97916793823242, 15.416667938232422)",10,200,0.5,2,1,0.1887207104726726,0.08309162845771964,0.2882561854630697,0.35073334159733627
AIO,sea_mean,10,200,0.5,2,1,0.2065602657604981,0.09818060847813978,0.31333785037582,0.34897922043829777
AIO,sea_median,10,200,0.5,2,1,0.21398219570488086,0.1048689114367874,0.32383469770360834,0.3421402503709662
AIO,sea_mode,10,200,0.5,2,1,0.19165868366071254,0.08484877792306374,0.291288135568656,0.3423522717616668
AIO,"(37.895835876464844, 15.333335876464844)",10,200,0.5,5,1,0.21653123662150842,0.10626041790098278,0.3259761001990526,0.33335592094725464
AIO,"(37.9375, 15.375)",10,200,0.5,5,1,0.20572058307170488,0.09599592207403777,0.3098320869019827,0.34010505039065364
AIO,"(37.895835876464844, 15.375)",10,200,0.5,5,1,0.21603599719532468,0.10668903186838104,0.32663287015911463,0.3469180192047251
AIO,"(37.85416793823242, 15.333335876464844)",10,200,0.5,5,1,0.21912187954128734,0.1089709925803654,0.3301075469909244,0.33684091938190786
AIO,"(37.97916793823242, 15.416667938232422)",10,200,0.5,5,1,0.19060014077740353,0.08404394029971438,0.28990332923185685,0.34329210667529086
AIO,sea_mean,10,200,0.5,5,1,0.20843183587999925,0.09909539236515984,0.31479420637165456,0.34291342670886826
AIO,sea_median,10,200,0.5,5,1,0.21589510081698057,0.10583190343034382,0.3253181572404833,0.3360992448613622
AIO,sea_mode,10,200,0.5,5,1,0.1935069475025103,0.08572471122699908,0.29278782629576505,0.3355630691175968
AIO,"(37.895835876464844, 15.333335876464844)",10,200,0.5,10,1,0.2162237375322293,0.10719123304686136,0.32740072242874074,0.3275162826515461
AIO,"(37.9375, 15.375)",10,200,0.5,10,1,0.20526467454708236,0.09720384698494956,0.31177531490634336,0.3318015357100692
AIO,"(37.895835876464844, 15.375)",10,200,0.5,10,1,0.21563478609077974,0.1079260570219811,0.32852101458199157,0.3393457428098715
AIO,"(37.85416793823242, 15.333335876464844)",10,200,0.5,10,1,0.21877794907078169,0.1098871040211456,0.33149223825173585,0.33126578781316984
AIO,"(37.97916793823242, 15.416667938232422)",10,200,0.5,10,1,0.19002125794622562,0.0854466171142497,0.2923125332828712,0.33233178124785445
AIO,sea_mean,10,200,0.5,10,1,0.2080047691333941,0.1002519737755359,0.31662592088383396,0.33524431013808187
AIO,sea_median,10,200,0.5,10,1,0.2155992756502511,0.1069222379507109,0.32698966031162346,0.329259398955143
AIO,sea_mode,10,200,0.5,10,1,0.19305767406811494,0.08698358256060898,0.2949297925958125,0.3258057821777236
AIO,"(37.895835876464844, 15.333335876464844)",10,200,0.5,2,3,0.21418533876053575,0.10523670069956433,0.3244020664230799,0.33977839720352143
AIO,"(37.9375, 15.375)",10,200,0.5,2,3,0.2033384736571819,0.09513910443323623,0.3084462747922825,0.3459949842720643
AIO,"(37.895835876464844, 15.375)",10,200,0.5,2,3,0.21365310487385905,0.10568675037179522,0.32509498669126724,0.3530533451481852
AIO,"(37.85416793823242, 15.333335876464844)",10,200,0.5,2,3,0.21662342915166755,0.10783226271678997,0.3283782311859146,0.34377082826425676
AIO,"(37.97916793823242, 15.416667938232422)",10,200,0.5,2,3,0.1882304852018364,0.08330844464062356,0.28863202289528367,0.34903916949872016
AIO,sea_mean,10,200,0.5,2,3,0.20612967519784703,0.09816237708839728,0.31330875680133374,0.3491001100288863
AIO,sea_median,10,200,0.5,2,3,0.21356479635300696,0.10486295723070618,0.3238255042931396,0.3421776020748044
AIO,sea_mode,10,200,0.5,2,3,0.19111262635227752,0.0850047901724372,0.29155580970448386,0.3411430486721976
AIO,"(37.895835876464844, 15.333335876464844)",10,200,0.5,5,3,0.21415281712990702,0.10479270992729012,0.3237170213740546,0.3425638541529423
AIO,"(37.9375, 15.375)",10,200,0.5,5,3,0.20344370240378462,0.09475300107142984,0.30781975419298524,0.34864913512533413
AIO,"(37.895835876464844, 15.375)",10,200,0.5,5,3,0.21359476494438814,0.10523589318442908,0.324400821799867,0.3558132043373108
AIO,"(37.85416793823242, 15.333335876464844)",10,200,0.5,5,3,0.2166929269631808,0.10740370145462076,0.32772503940745934,0.3463789011640155
AIO,"(37.97916793823242, 15.416667938232422)",10,200,0.5,5,3,0.18844122877541863,0.083046557915794,0.28817799693209406,0.35108551666829846
AIO,sea_mean,10,200,0.5,5,3,0.20609455526240392,0.09776053454941652,0.3126668107577402,0.35176466718577704
AIO,sea_median,10,200,0.5,5,3,0.21352495642157765,0.10436828299120438,0.32306080386082797,0.3452807740910673
AIO,sea_mode,10,200,0.5,5,3,0.19136278411118895,0.0848023482062632,0.2912084274300165,0.34271214020672924
AIO,"(37.895835876464844, 15.333335876464844)",10,200,0.5,10,3,0.21607799879946984,0.10737521551965584,0.32768157641169854,0.3263620351098865
AIO,"(37.9375, 15.375)",10,200,0.5,10,3,0.20558487540428874,0.09773643710979245,0.3126282730493076,0.32814040588286086
AIO,"(37.895835876464844, 15.375)",10,200,0.5,10,3,0.21561855547205064,0.10820100892123388,0.328939217669821,0.33766266322949867
AIO,"(37.85416793823242, 15.333335876464844)",10,200,0.5,10,3,0.21855977659856504,0.10998890361610245,0.3316457501854991,0.33064627133268
AIO,"(37.97916793823242, 15.416667938232422)",10,200,0.5,10,3,0.19071401424110307,0.08627991219511766,0.29373442460004184,0.32582052707386977
AIO,sea_mean,10,200,0.5,10,3,0.20819583230274308,0.10065167248498617,0.31725647745158203,0.3325939683908715
AIO,sea_median,10,200,0.5,10,3,0.21547477567863052,0.10713149751635055,0.3273094827779216,0.32794667964135327
AIO,sea_mode,10,200,0.5,10,3,0.19372681358330676,0.08785089936789091,0.2963965238795673,0.3190833644607698
AIO,"(37.895835876464844, 15.333335876464844)",10,200,0.5,2,5,0.2168322385805843,0.11035580310524964,0.33219843934800425,0.3076627762015903
AIO,"(37.9375, 15.375)",10,200,0.5,2,5,0.20614897629233017,0.10053234301585198,0.31706835700815683,0.3089207958501696
AIO,"(37.895835876464844, 15.375)",10,200,0.5,2,5,0.21641246656479826,0.1114040049307621,0.3337723849133749,0.31805597131610064
AIO,"(37.85416793823242, 15.333335876464844)",10,200,0.5,2,5,0.21931232479584478,0.11308257043299572,0.3362775199637878,0.31181930469275876
AIO,"(37.97916793823242, 15.416667938232422)",10,200,0.5,2,5,0.19114368505670232,0.08878857044506709,0.297974110360392,0.3062182134683814
AIO,sea_mean,10,200,0.5,2,5,0.20884051236263063,0.10355804989286108,0.32180436586979533,0.3133222189578201
AIO,sea_median,10,200,0.5,2,5,0.2162462081461302,0.1101899724139901,0.3319487496798114,0.30876036881919267
AIO,sea_mode,10,200,0.5,2,5,0.19404371193323613,0.09022789085675033,0.30037957796220155,0.3006597278338794
AIO,"(37.895835876464844, 15.333335876464844)",10,200,0.5,5,5,0.21323548338030976,0.10418544687663661,0.32277770504890296,0.3463736294685533
AIO,"(37.9375, 15.375)",10,200,0.5,5,5,0.20274238612299883,0.09446844028782943,0.30735718681662455,0.35060526221800337
AIO,"(37.895835876464844, 15.375)",10,200,0.5,5,5,0.21270866546455686,0.10479983990431443,0.32372803385606636,0.35848244347953917
AIO,"(37.85416793823242, 15.333335876464844)",10,200,0.5,5,5,0.21576648996509754,0.10670072296074899,0.32665076604953647,0.3506569806845492
AIO,"(37.97916793823242, 15.416667938232422)",10,200,0.5,5,5,0.18779929490586525,0.08304906188709815,0.2881823413866612,0.35106595097784854
AIO,sea_mean,10,200,0.5,5,5,0.20537118975629634,0.09736725244899459,0.31203726131504644,0.35437246136808087
AIO,sea_median,10,200,0.5,5,5,0.21267281889151549,0.10388639597297247,0.3223141262386315,0.3483037297870899
AIO,sea_mode,10,200,0.5,5,5,0.19066865162317537,0.08463527758497452,0.2909214285420971,0.3440070747624808
AIO,"(37.895835876464844, 15.333335876464844)",10,200,0.5,10,5,0.21616962490734098,0.10857597279497926,0.3295086839447168,0.3188288657154298
AIO,"(37.9375, 15.375)",10,200,0.5,10,5,0.2056443404432694,0.09876369519299073,0.3142669171150389,0.3210788306992286
AIO,"(37.895835876464844, 15.375)",10,200,0.5,10,5,0.21579789317160677,0.10951668927589511,0.3309330586023329,0.32960891002668014
AIO,"(37.85416793823242, 15.333335876464844)",10,200,0.5,10,5,0.2186039272314127,0.11121959810921718,0.3334960241280504,0.32315669810543957
